Date,Total_Equity,Cash,Holdings_Value,Positions_Count,Holdings_Detail
2017-05-02,169463.23533821828,7003.097154624535,162460.13818359375,5,
2017-05-03,154064.80928231007,7003.097154624535,147061.71212768555,5,
2017-05-04,154064.80928231007,7003.097154624535,147061.71212768555,5,
2017-05-05,154064.80928231007,7003.097154624535,147061.71212768555,5,
2017-05-08,167717.27043920773,3709.4477463366275,164007.8226928711,5,
2017-05-09,167812.04858966955,5440.406316720328,162371.64227294922,5,
2017-05-10,167723.3485855504,1198.1437210484655,166525.20486450195,5,
2017-05-11,166974.4550308629,1198.1437210484655,165776.31130981445,5,
2017-05-12,169935.5734695836,1198.1437210484655,168737.42974853516,5,
2017-05-15,167572.76313633166,1198.1437210484655,166374.6194152832,5,
2017-05-16,169488.8508438512,1198.1437210484655,168290.70712280273,5,
2017-05-17,172206.68365785116,399.1046173238137,171807.57904052734,5,
2017-05-18,171200.16149068056,9148.94985127627,162051.2116394043,5,
2017-05-19,173128.76659321963,9148.94985127627,163979.81674194336,5,
2017-05-22,172982.96214986025,9148.94985127627,163834.01229858398,5,
2017-05-23,170378.6092751044,9148.94985127627,161229.65942382812,5,
2017-05-24,172931.16823506533,9148.94985127627,163782.21838378906,5,
2017-05-25,173553.52712178408,9148.94985127627,164404.5772705078,5,
2017-05-26,171617.64458394228,9148.94985127627,162468.69473266602,5,
2017-05-29,172626.79030537783,9148.94985127627,163477.84045410156,5,
2017-05-30,172539.55214619814,9148.94985127627,163390.60229492188,5,
2017-05-31,173689.50139546572,9148.94985127627,164540.55154418945,5,
2017-06-01,176800.06999898134,9148.94985127627,167651.12014770508,5,
2017-06-02,177072.4468910712,9148.94985127627,167923.49703979492,5,
2017-06-05,178420.9732277411,9148.94985127627,169272.02337646484,5,
2017-06-06,177526.67215864282,32431.386361523684,145095.28579711914,4,
2017-06-07,177492.47107832055,32431.386361523684,145061.08471679688,4,
2017-06-08,176037.3455900393,32431.386361523684,143605.95922851562,4,
2017-06-09,176096.11743074263,28695.025633867626,147401.091796875,4,
2017-06-12,172921.99468910464,30696.984557268705,142225.01013183594,4,
2017-06-13,171030.9413439629,28787.92742794729,142243.01391601562,4,
2017-06-14,167991.75753513398,25525.539029274616,142466.21850585938,4,
2017-06-15,164131.14260593476,25525.539029274616,138605.60357666016,4,
2017-06-16,165516.89669529023,25525.539029274616,139991.35766601562,4,
2017-06-19,166581.87319675507,25525.539029274616,141056.33416748047,4,
2017-06-20,167934.41341892304,25525.539029274616,142408.87438964844,4,
2017-06-21,166834.227078591,25525.539029274616,141308.6880493164,4,
2017-06-22,166258.191922341,25525.539029274616,140732.6528930664,4,
2017-06-23,164927.8523139144,26327.977313914394,138599.875,4,
2017-06-26,168254.2989623577,769.8122680217639,167484.48669433594,5,
2017-06-27,172981.65778804128,769.8122680217639,172211.84552001953,5,
2017-06-28,168622.5564696819,769.8122680217639,167852.74420166016,5,
2017-06-29,170999.80069952618,5351.786905580862,165648.0137939453,5,
2017-06-30,167974.63568971015,2537.4842614874797,165437.15142822266,5,
2017-07-03,172299.7126245246,2537.4842614874797,169762.2283630371,5,
2017-07-04,171735.02298829413,2537.4842614874797,169197.53872680664,5,
2017-07-05,170221.68259360833,679.7831185106625,169541.89947509766,5,
2017-07-06,170833.38690879388,679.7831185106625,170153.6037902832,5,
2017-07-07,171919.68325151922,1028.5728389215801,170891.11041259766,5,
2017-07-10,174876.08846392157,1028.5728389215801,173847.515625,5,
2017-07-11,179661.01104082586,1028.5728389215801,178632.4382019043,5,
2017-07-12,179336.44521440985,1028.5728389215801,178307.87237548828,5,
